ID|CITY|COUN|SUBJ|SEX|AGE|RELI|PRAC|FOCC|MOCC|FIEL|EMOT|WHEN|LONG|INTS|ERGO|TROPHO|TEMPER|EXPRES|MOVE|EXP1|EXP2|EXP10|PARAL|CON|EXPC|PLEA|PLAN|FAIR|CAUS|COPING|MORL|SELF|RELA|VERBAL|NEUTRO|Field1|Field3|Field2|MYKEY|SIT|STATE|
302054|1|30|54|1|21|8|0|7|7|8|4|1|2|3|0|0|0|0|0|0|0|0|0|1|1|3|1|3|4|1|1|2|2|0|0|sadness|2|3|3010544|Descubrí que mi abuela podría haber sido mal diagnosticada como un paciente psiquiátrico porque el médico no sabía nada sobre neurologismo.|1|
302054|1|30|54|1|21|8|0|7|7|8|5|2|1|3|0|0|0|0|0|0|0|0|0|3|2|3|3|3|2|5|1|1|1|0|0|disgust|1|3|3010545|Algunos estudiantes me desobedecen deliberadamente como líder de clase.|1|
302054|1|30|54|1|21|8|0|7|7|8|6|1|4|3|0|0|0|0|0|0|0|0|0|1|2|3|1|3|4|5|1|2|2|3|0|shame|4|3|3010546|Descubrir que China está atrasada en la ciencia.|1|
302054|1|30|54|1|21|8|0|7|7|8|7|1|4|4|0|0|0|0|0|0|0|0|0|1|1|3|3|3|2|5|3|1|1|3|0|guilt|4|4|3010547|Algunos estudiantes han estado llamando apodos a los profesores y no pude averiguar quiénes eran para detenerlos.|1|
302055|1|30|55|2|21|8|0|7|7|3|1|3|4|3|0|0|1|1|0|1|0|0|0|3|3|1|1|1|1|4|1|2|3|0|0|joy|4|3|3010551|Yendo a un concierto.|1|
302055|1|30|55|2|21|8|0|7|7|3|2|2|4|2|2|1|2|0|0|0|0|0|1|1|2|3|2|1|2|2|1|3|2|0|1|fear|4|2|3010552|Descubrir que un chico que no me gusta está enamorado de mí.|1|
302055|1|30|55|2|21|8|0|7|7|3|3|2|4|3|2|0|2|0|0|0|0|0|0|2|3|3|2|3|2|5|1|2|2|0|0|anger|4|3|3010553|Que me digan que no tengo personalidad.|1|
302055|1|30|55|2|21|8|0|7|7|3|4|2|3|3|1|0|0|1|0|0|1|0|1|2|1|2|2|3|4|1|1|2|2|0|1|sadness|3|3|3010554|Power Cut me hizo incapaz de escuchar las canciones cantadas por mi estrella pop favorita.|1|
302055|1|30|55|2|21|8|0|7|7|3|5|2|2|3|0|0|0|1|0|0|0|0|0|2|2|2|2|1|2|4|1|2|2|0|0|disgust|2|3|3010555|Alguien actuando estúpido en público.|1|
302055|1|30|55|2|21|8|0|7|7|3|6|2|2|2|0|0|0|0|0|0|0|0|0|1|1|3|1|1|1|5|1|1|2|0|0|shame|2|2|3010556|No poder responder una pregunta en un seminario.|1|
302055|1|30|55|2|21|8|0|7|7|3|7|2|2|3|1|0|0|1|0|1|0|0|0|2|1|2|2|2|4|5|1|1|1|0|0|guilt|2|3|3010557|Dijo algo que no debería haber dicho en público.|1|
302056|1|30|56|2|21|8|0|7|7|8|1|2|2|3|0|0|1|1|0|1|0|0|0|1|2|1|1|1|2|4|1|3|3|3|0|joy|2|3|3010561|Hablando con mi amigo cercano.|1|
302056|1|30|56|2|21|8|0|7|7|8|2|3|1|4|3|0|1|1|0|0|0|0|0|1|1|3|2|1|4|1|1|1|2|0|0|fear|1|4|3010562|Escuchando un ruido extraño en el edificio de biología.|1|
302056|1|30|56|2|21|8|0|7|7|8|3|2|1|3|1|0|2|1|0|0|0|0|0|1|1|1|2|3|3|5|1|2|2|2|0|anger|1|3|3010563|Insultado por otras personas en la tienda.|1|
302056|1|30|56|2|21|8|0|7|7|8|4|3|4|3|0|0|0|1|0|0|1|0|0|1|1|3|3|2|2|5|1|2|2|0|1|sadness|4|3|3010564|Mi buen amigo me malinterpretó.|1|
302056|1|30|56|2|21|8|0|7|7|8|5|1|1|2|0|0|0|1|0|0|0|0|0|1|1|2|2|2|3|4|2|2|1|1|0|disgust|1|2|3010565|Ser mirado por alguien que no me gusta.|1|
302056|1|30|56|2|21|8|0|7|7|8|6|1|4|3|0|0|2|0|0|0|0|0|0|1|1|3|2|3|2|5|1|2|2|2|0|shame|4|3|3010566|Me eligen para las clases de inglés en lugar de mi buen amigo Á y la gente me dijo que las chicas tienen más probabilidades de ser elegidas.|1|
302056|1|30|56|2|21|8|0|7|7|8|7|1|4|3|0|0|0|0|0|0|0|0|0|1|3|2|2|2|3|5|1|2|2|3|0|guilt|4|3|3010567|No pude explicarle bien a mi buen amigo para que se enfadara menos.|1|
302057|1|30|57|2|19|8|0|7|7|3|1|2|3|3|0|0|1|1|0|1|0|0|0|1|1|1|2|1|2|4|1|3|3|3|0|joy|3|3|3010571|Descubrir que la persona que amo me entiende.|1|
302057|1|30|57|2|19|8|0|7|7|3|2|4|4|2|2|0|0|1|0|0|0|0|0|1|1|2|2|1|0|2|1|2|2|0|0|fear|4|2|3010572|Viendo una película de terror.|1|
302057|1|30|57|2|19|8|0|7|7|3|3|2|4|3|2|0|0|2|0|0|0|0|2|1|1|2|3|2|3|5|1|2|1|1|0|anger|4|3|3010573|Ser maltratado por otras personas.|1|
302057|1|30|57|2|19|8|0|7|7|3|4|3|4|4|0|2|0|1|0|0|1|0|1|2|1|3|3|3|4|2|2|1|1|0|3|sadness|4|4|3010574|Engañado por otras personas y se metió en problemas.|1|
302057|1|30|57|2|19|8|0|7|7|3|5|2|3|1|0|0|0|1|0|0|0|0|0|3|2|2|3|2|4|4|2|2|1|1|0|disgust|3|1|3010575|Vio a una persona egoísta haciendo algo egoísta.|1|
302057|1|30|57|2|19|8|0|7|7|3|6|3|4|2|1|1|2|2|0|0|1|0|0|3|2|3|3|1|1|5|1|1|2|1|2|shame|4|2|3010576|No le va bien en el examen.|1|
302057|1|30|57|2|19|8|0|7|7|3|7|3|4|3|0|1|0|2|0|0|1|0|0|1|2|0|2|1|1|5|1|1|1|0|2|guilt|4|3|3010577|Descubrir que he malentendido a otras personas.|1|
302058|1|30|58|1|20|8|0|6|6|8|1|1|4|4|0|0|1|3|0|1|0|0|0|1|2|3|1|0|0|4|1|3|3|3|0|joy|4|4|3010581|Escucha mi nombre en la lista asistiendo a las clases de inglés.|1|
302058|1|30|58|1|20|8|0|6|6|8|2|2|1|3|2|0|1|0|0|0|0|0|0|1|2|3|2|0|0|4|1|2|2|0|0|fear|1|3|3010582|Permanecer solo en la habitación después de la medianoche y leer historias de terror.|1|
302058|1|30|58|1|20|8|0|6|6|8|3|2|2|3|1|0|2|1|0|0|0|0|2|1|1|2|3|0|0|5|3|2|2|3|0|anger|2|3|3010583|Que me digan que soy una persona estúpida.|1|
302058|1|30|58|1|20|8|0|6|6|8|4|3|4|3|0|0|0|0|0|0|0|0|0|1|1|3|2|0|0|1|1|2|2|0|0|sadness|4|3|3010584|Mis padres no me visitaron como prometieron.|1|
302058|1|30|58|1|20|8|0|6|6|8|5|1|2|2|0|1|0|0|0|0|0|0|0|1|2|3|2|0|0|5|2|2|2|0|1|disgust|2|2|3010585|Algunas personas no cueing en el comedor.|1|
302058|1|30|58|1|20|8|0|6|6|8|6|1|4|4|0|0|2|0|0|0|0|0|0|1|1|2|2|0|0|1|3|2|2|3|0|shame|4|4|3010586|Vi en TV China que no ganó más medallas de oro en los Juegos Olímpicos de Asia.|1|
302058|1|30|58|1|20|8|0|6|6|8|7|2|2|2|0|0|0|0|0|0|0|0|0|1|2|3|3|0|0|5|1|1|2|0|0|guilt|2|2|3010587|No entregar la tarea a tiempo.|1|
302059|1|30|59|2|19|8|0|7|6|2|1|3|4|3|0|0|2|1|0|1|0|0|0|1|2|1|1|1|2|4|1|3|3|2|0|joy|4|3|3010591|Tener un buen viaje en barco con buenos amigos.|1|
302059|1|30|59|2|19|8|0|7|6|2|2|1|4|4|2|0|0|1|0|0|0|0|0|2|1|3|3|2|4|1|2|1|2|0|0|fear|4|4|3010592|Vi a un compañero derribado por una motocicleta.|1|
302059|1|30|59|2|19|8|0|7|6|2|3|2|4|4|2|0|0|0|0|0|0|0|1|1|1|3|3|3|3|5|3|1|1|1|0|anger|4|4|3010593|Ser asaltado sexualmente en un autobús y nadie ayudó (la gente solo se rió).|1|
302059|1|30|59|2|19|8|0|7|6|2|4|3|3|3|0|0|2|2|0|0|0|0|1|2|3|3|2|2|2|3|1|1|1|1|0|sadness|3|3|3010594|Siendo asaltados sexualmente y se lo conté a mis amigos (lloramos juntos).|1|
302059|1|30|59|2|19|8|0|7|6|2|5|2|4|1|0|0|0|0|1|0|0|0|0|2|1|3|0|1|0|4|1|2|1|1|0|disgust|4|1|3010595|Escuché a alguien alardear de su adivinación y supe que él estaba mintiendo.|1|
302059|1|30|59|2|19|8|0|7|6|2|6|4|3|2|0|1|0|1|0|0|1|0|0|3|1|3|3|2|2|1|1|1|1|0|2|shame|3|2|3010596|Ser criticado por el profesor en público.|1|
302059|1|30|59|2|19|8|0|7|6|2|7|3|4|2|0|0|0|0|0|0|0|0|0|2|1|3|2|2|1|4|1|1|1|0|0|guilt|4|2|3010597|Gritándole a mis padres porque estaba enojada por otra cosa.|1|
302060|1|30|60|2|19|8|0|7|7|8|1|3|4|3|0|0|1|1|0|1|0|0|0|1|2|1|1|1|2|4|1|3|3|2|0|joy|4|3|3010601|Voy a ver una buena película con mi mejor amiga.|1|
302060|1|30|60|2|19|8|0|7|7|8|2|1|1|4|3|0|0|1|0|0|0|0|0|0|1|3|3|1|4|1|2|1|2|0|0|fear|1|4|3010602|De repente descubrí que yo era el último en abandonar la anatomía de la habitación.|1|
302060|1|30|60|2|19|8|0|7|7|8|3|2|4|3|2|0|0|0|0|0|0|0|1|1|1|3|3|3|2|5|3|1|1|0|0|anger|4|3|3010603|Algunos niños deliberadamente me jugaron trucos en los experimentos.|1|
302060|1|30|60|2|19|8|0|7|7|8|4|1|3|3|0|1|0|1|0|0|0|0|1|1|2|3|3|2|2|3|1|1|1|1|1|sadness|3|3|3010604|Iqam elegido para su conferencia y mi mejor amigo no lo es. Ahora él está enojado conmigo y no puedo ayudarlo.|1|
302060|1|30|60|2|19|8|0|7|7|8|5|2|4|2|0|0|0|1|0|0|0|0|0|1|1|3|2|1|2|4|1|2|1|0|0|disgust|4|2|3010605|Escuchando a mi compañero de cuarto alardear de su ropa nueva.|1|
302060|1|30|60|2|19|8|0|7|7|8|6|1|3|2|1|0|0|0|0|0|0|0|0|1|1|3|3|2|3|1|2|2|2|0|0|shame|3|2|3010606|China no gana más medallas de oro en los Juegos Olímpicos de Asia.|1|
302060|1|30|60|2|19|8|0|7|7|8|7|3|4|2|0|0|0|0|1|0|0|0|0|1|2|3|2|2|1|5|1|1|1|0|0|guilt|4|2|3010607|No poder ayudar a mi amigo a estudiar inglés.|1|
302061|1|30|61|1|20|8|0|5|6|2|1|4|4|2|2|0|0|1|0|1|0|0|1|2|2|1|1|1|1|4|1|3|3|0|0|joy|4|2|3010611|Ser elegido como líder de la clase.|1|
302061|1|30|61|1|20|8|0|5|6|2|2|4|1|2|3|0|0|1|0|0|0|0|0|1|2|3|2|1|4|2|1|2|2|0|0|fear|1|2|3010612|Caminando en la oscuridad vi algo extraño.|1|
302061|1|30|61|1|20|8|0|5|6|2|3|1|4|3|1|0|0|1|1|0|0|0|1|1|1|3|3|3|3|5|0|1|1|0|0|anger|4|3|3010613|Su prejuicio contra los estudiantes de psicología y educación á (no nos permite ir a las conferencias de la universidad médica).|1|
302061|1|30|61|1|20|8|0|5|6|2|4|3|3|3|2|0|0|1|0|0|1|0|1|1|1|3|2|1|4|5|1|2|2|2|1|sadness|3|3|3010614|Murió el hermano de un amigo.|1|
302061|1|30|61|1|20|8|0|5|6|2|5|3|1|2|2|0|0|1|0|0|0|0|0|1|1|3|2|1|4|2|1|2|2|1|0|disgust|1|2|3010615|Un wurm cayó sobre mi cabeza.|1|
302061|1|30|61|1|20|8|0|5|6|2|6|4|4|3|1|0|0|1|0|0|0|0|0|2|1|3|3|2|1|5|1|1|1|0|0|shame|4|3|3010616|No le fue bien en un examen que fue fácil.|1|
302061|1|30|61|1|20|8|0|5|6|2|7|2|4|3|1|0|0|0|1|0|0|0|0|2|2|1|3|2|2|4|2|1|1|0|0|guilt|4|3|3010617|Acusó incorrectamente a un compañero de clase.|1|
302062|1|30|62|1|21|8|0|6|6|8|1|4|4|2|1|0|0|1|0|1|0|0|1|2|2|1|1|1|1|4|1|3|3|3|0|joy|4|2|3010621|Entrar en esta universidad para hacer medicina.|1|
302062|1|30|62|1|21|8|0|6|6|8|2|4|1|2|2|0|0|0|0|0|0|0|0|1|2|3|2|1|4|5|1|2|2|0|0|fear|1|2|3010622|Primera vez en anatomía.|1|
302062|1|30|62|1|21|8|0|6|6|8|3|1|4|3|2|0|0|2|0|0|0|0|0|1|1|3|3|3|3|5|0|1|1|2|0|anger|4|3|3010623|Ser insultado en público por la razón equivocada.|1|
302062|1|30|62|1|21|8|0|6|6|8|4|1|3|3|1|0|0|0|0|0|0|0|0|2|1|3|2|2|3|5|1|2|2|0|0|sadness|3|3|3010624|No ser elegida para las conferencias de inglés (mi novia, elegida).|1|
302062|1|30|62|1|21|8|0|6|6|8|5|3|1|2|0|0|0|0|0|0|0|0|0|1|1|3|2|1|2|3|1|2|2|0|0|disgust|1|2|3010625|Mi compañero de cuarto arruinando nuestra habitación.|1|
302062|1|30|62|1|21|8|0|6|6|8|6|3|4|3|0|0|0|1|0|0|0|0|0|1|1|3|3|1|1|5|1|1|1|0|0|shame|4|3|3010626|No hacerlo bien en los exámenes que debo hacer bien (exámenes de inglés).|1|
302062|1|30|62|1|21|8|0|6|6|8|7|1|4|3|1|0|0|1|0|0|0|0|0|2|1|3|2|2|1|5|1|2|2|0|0|guilt|4|3|3010627|Escuché que mi novia fue elegida para las conferencias de inglés y que no lo fui. Perdí la paciencia y ahora está muy molesta.|1|
302063|1|30|63|2|22|8|0|7|7|2|1|3|4|3|0|0|0|1|0|1|0|0|1|2|2|1|1|1|1|5|1|3|3|0|0|joy|4|3|3010631|Exito en el examen de ingreso a la universidad.|1|
302063|1|30|63|2|22|8|0|7|7|2|2|3|4|2|1|0|0|1|0|0|0|0|1|3|1|3|3|3|1|3|2|1|1|0|0|fear|4|2|3010632|Ayudé a alguien a hacer algo y me descubrieron.|1|
302063|1|30|63|2|22|8|0|7|7|2|3|1|2|3|1|0|0|1|0|0|0|0|0|1|1|3|2|3|2|5|2|2|1|3|0|anger|2|3|3010633|Entendido mal por los amigos.|1|
302063|1|30|63|2|22|8|0|7|7|2|4|4|4|2|0|0|0|1|0|0|1|0|0|2|1|3|3|3|2|5|0|1|1|0|1|sadness|4|2|3010634|Mi madre estaba enferma y mi padre no estaba en casa.|1|
302063|1|30|63|2|22|8|0|7|7|2|5|1|3|3|0|0|0|0|0|0|0|0|0|2|2|2|1|2|2|5|3|3|3|3|0|disgust|3|3|3010635|Mi compañero de cuarto es amable con un líder de la fiesta para poder entrar a la fiesta.|1|
302063|1|30|63|2|22|8|0|7|7|2|6|1|2|2|0|0|0|0|0|0|0|0|0|1|3|3|3|3|3|1|3|1|2|3|0|shame|2|2|3010636|A China no le va bien en los juegos olímpicos asiáticos.|1|
302063|1|30|63|2|22|8|0|7|7|2|7|1|2|3|0|0|0|0|0|0|0|0|0|1|3|3|2|2|1|5|1|1|1|3|0|guilt|2|3|3010637|No coleccionando cartas para mi amigo como lo prometí.|1|
302064|1|30|64|1|20|8|0|7|6|8|1|2|4|3|0|0|1|1|0|1|0|0|1|2|2|1|1|1|1|4|1|3|3|3|0|joy|4|3|3010641|Haciendo bien en un examen.|1|
302064|1|30|64|1|20|8|0|7|6|8|2|2|2|3|2|0|0|1|0|0|0|0|1|1|2|3|3|1|1|3|1|1|2|3|0|fear|2|3|3010642|Antes del examen.|1|
302064|1|30|64|1|20|8|0|7|6|8|3|1|1|3|2|0|0|2|0|0|0|0|0|1|2|3|2|3|2|5|2|2|1|2|0|anger|1|3|3010643|Algunos estudiantes extranjeros que tocan música a todo volumen antes del examen de biología.|1|
302064|1|30|64|1|20|8|0|7|6|8|4|3|4|3|0|0|0|1|0|0|1|0|0|2|1|3|2|3|2|5|1|1|2|0|1|sadness|4|3|3010644|Descubrir que a la chica que me gusta no me gusta.|1|
302064|1|30|64|1|20|8|0|7|6|8|5|1|2|3|0|0|0|0|0|0|0|0|0|1|1|2|2|1|2|4|1|3|3|1|0|disgust|2|3|3010645|Vi a dos estudiantes canadienses que se jactan de lo ricos que son en Canadá.|1|
302064|1|30|64|1|20|8|0|7|6|8|6|1|2|4|0|0|0|0|0|0|0|0|0|1|2|3|3|3|3|4|3|1|2|3|0|shame|2|4|3010646|Descubrir que China no tiene suficiente moneda extranjera para comprar libros.|1|
302064|1|30|64|1|20|8|0|7|6|8|7|2|3|3|0|0|0|0|0|0|0|0|0|2|3|3|2|1|1|5|1|2|2|1|0|guilt|3|3|3010647|Llamar a los apodos de los profesores cuando hablan con los encargados de la casa (dijeron que eras más joven que ellos, por lo que no deberías estar dando conferencias públicas).|1|
302065|1|30|65|2|20|8|0|7|5|2|1|2|1|3|0|0|0|2|0|1|0|0|1|1|2|1|1|1|2|4|1|3|3|3|0|joy|1|3|3010651|Recibí una carta de mi padre (normalmente no me escribe).|1|
302065|1|30|65|2|20|8|0|7|5|2|2|2|1|3|1|0|0|0|0|0|0|0|0|0|1|3|2|1|2|2|1|2|2|0|0|fear|1|3|3010652|Estar solo en la habitación por la noche.|1|
302065|1|30|65|2|20|8|0|7|5|2|3|4|2|3|0|0|0|1|1|0|0|0|1|1|2|3|3|3|2|5|2|2|1|0|0|anger|2|3|3010653|Peleando con compañeros de clase.|1|
302065|1|30|65|2|20|8|0|7|5|2|4|2|4|3|0|0|0|1|0|0|0|0|0|2|1|3|3|1|4|1|1|2|2|2|0|sadness|4|3|3010654|Mi padre me dijo en la carta que mi madre está enferma.|1|
302065|1|30|65|2|20|8|0|7|5|2|5|1|1|1|0|0|0|0|0|0|0|0|0|1|2|3|2|2|2|4|1|2|2|1|0|disgust|1|1|3010655|Mi compañera de cuarto hablando y sacudiendo su cama por la noche.|1|
302065|1|30|65|2|20|8|0|7|5|2|6|4|4|3|0|0|0|0|0|0|0|0|0|3|1|3|3|3|2|2|3|1|1|0|0|shame|4|3|3010656|Descubriendo que fui engañado por mi amigo.|1|
302065|1|30|65|2|20|8|0|7|5|2|7|2|1|1|0|0|0|0|0|0|0|0|0|1|2|2|2|2|4|5|1|2|1|0|0|guilt|1|1|3010657|Un amigo vino a visitarme y yo no estaba allí.|1|
302066|1|30|66|2|20|8|0|7|6|8|1|1|1|3|0|0|0|1|0|1|0|0|0|1|2|1|3|1|3|4|1|3|3|1|0|joy|1|3|3010661|Averiguar mi nombre en la lista de conferencias de inglés.|1|
302066|1|30|66|2|20|8|0|7|6|8|2|2|1|2|2|0|0|0|0|0|0|0|0|0|1|3|2|1|4|1|1|1|2|0|0|fear|1|2|3010662|Saliendo del edificio de biología.|1|
302066|1|30|66|2|20|8|0|7|6|8|3|1|2|3|2|0|0|2|0|0|0|0|0|1|1|3|3|3|2|5|3|2|1|3|0|anger|2|3|3010663|Alguien me dijo que me eligieron para las clases de inglés porque el líder de la clase está saliendo conmigo (no es cierto).|1|
302066|1|30|66|2|20|8|0|7|6|8|4|3|3|3|0|0|0|1|0|0|1|0|0|1|1|3|2|2|4|1|1|2|2|0|1|sadness|3|3|3010664|Mi hermana le quitó la pierna.|1|
302066|1|30|66|2|20|8|0|7|6|8|5|1|1|3|0|1|0|1|0|0|0|0|0|1|2|3|2|1|2|5|2|2|2|1|1|disgust|1|3|3010665|Algunos chicos se jactan de su habilidad para contar chistes sucios.|1|
302066|1|30|66|2|20|8|0|7|6|8|6|2|4|4|0|0|0|0|0|0|0|0|0|1|2|3|2|2|3|1|1|2|2|3|0|shame|4|4|3010666|Descubrir que China está atrasada en la ciencia.|1|
302066|1|30|66|2|20|8|0|7|6|8|7|1|4|4|0|0|0|0|0|0|0|0|0|3|1|3|2|3|2|3|2|1|2|0|0|guilt|4|4|3010667|Cuando algunos hombres de la casa me dijeron que a una joven como tú no se le debería permitir hacer una conferencia a consultores, era demasiado tímido para discutir contra ellos.|1|
302067|1|30|67|2|23|8|0|6|5|3|1|1|4|2|0|0|1|1|0|1|0|0|0|1|2|1|1|1|2|4|0|3|3|3|0|joy|4|2|3010671|Hizo un driend maravilloso que me entiende.|1|
302067|1|30|67|2|23|8|0|6|5|3|2|2|1|4|0|1|0|1|0|0|0|0|0|1|1|3|2|3|3|2|3|2|1|1|1|fear|1|4|3010672|Ser perseguido en la oscuridad por alguien que no conocía.|1|
302067|1|30|67|2|23|8|0|6|5|3|3|2|4|3|1|0|2|0|0|0|0|0|0|1|1|3|1|3|2|4|1|3|1|0|0|anger|4|3|3010673|Mi mejor amigo me traicionó y le contó a otras personas mis secretos.|1|
302067|1|30|67|2|23|8|0|6|5|3|4|1|4|3|0|0|1|0|0|0|0|0|0|1|1|3|2|1|4|4|1|2|2|0|0|sadness|4|3|3010674|Decepcionado por un amigo.|1|
302067|1|30|67|2|23|8|0|6|5|3|5|1|4|3|0|0|0|0|0|0|0|0|0|1|1|3|2|1|2|4|1|2|1|0|0|disgust|4|3|3010675|Descubrir que algunas personas habían estado hablando de mí a mis espaldas.|1|
302067|1|30|67|2|23|8|0|6|5|3|6|1|4|3|1|0|0|0|1|0|0|0|0|1|1|3|2|3|3|2|1|2|2|0|0|shame|4|3|3010676|Siendo sexualmente asesinado en público.|1|
302067|1|30|67|2|23|8|0|6|5|3|7|3|4|3|0|0|0|0|0|0|0|0|0|1|0|3|2|2|1|1|1|1|1|0|0|guilt|4|3|3010677|No respondí a la carta de mi amigo a tiempo.|1|
302068|1|30|68|2|21|8|0|7|7|8|1|1|4|3|0|0|1|1|0|1|0|0|0|1|2|1|3|1|3|4|1|3|3|1|0|joy|4|3|3010681|Viendo a China ganando los juegos olímpicos asiáticos.|1|
302068|1|30|68|2|21|8|0|7|7|8|2|3|1|3|0|0|1|0|0|0|0|0|0|0|3|2|1|1|1|4|2|1|2|0|0|fear|1|3|3010682|De repente conocí a alguien en el edificio de biología por la noche.|1|
302068|1|30|68|2|21|8|0|7|7|8|3|2|4|3|2|0|2|0|0|0|0|1|0|1|1|3|2|3|2|5|2|2|3|3|0|anger|4|3|3010683|Siendo insultado por mi compañero de cuarto.|1|
302077|1|30|77|1|23|8|0|5|4|2|7|4|4|4|0|0|2|1|0|0|0|0|0|1|3|3|3|2|1|4|1|2|2|1|0|guilt|4|4|3010777|No conseguir un boleto de avión para mi madre.|1|
302078|1|30|78|1|22|8|0|7|7|8|1|2|3|4|1|0|1|3|0|1|0|0|0|2|3|1|1|1|1|5|1|3|3|3|0|joy|3|4|3010781|Hablando con una linda chica.|1|
302078|1|30|78|1|22|8|0|7|7|8|2|4|3|3|2|1|1|2|1|0|0|0|3|2|1|3|2|1|1|2|1|2|2|0|1|fear|3|3|3010782|Hablando de serpientes.|1|
302078|1|30|78|1|22|8|0|7|7|8|3|1|1|1|0|0|0|1|0|0|0|0|0|3|1|2|2|2|2|4|1|2|2|0|0|anger|1|1|3010783|La gente no está expresando mi opinión.|1|
302078|1|30|78|1|22|8|0|7|7|8|4|4|4|4|2|2|0|3|0|0|1|0|0|2|2|3|3|2|1|4|1|1|2|0|3|sadness|4|4|3010784|Perdí a mi novia.|1|
302078|1|30|78|1|22|8|0|7|7|8|5|2|1|1|0|1|0|1|1|0|0|0|0|2|3|3|2|1|4|4|1|2|2|2|1|disgust|1|1|3010785|Hablando con alguien que no me gustaba.|1|
302078|1|30|78|1|22|8|0|7|7|8|6|4|2|3|2|0|2|2|0|0|0|0|0|2|2|3|2|2|2|4|1|3|2|1|0|shame|2|3|3010786|Criticado por un profesor en público.|1|
302078|1|30|78|1|22|8|0|7|7|8|7|3|2|3|3|0|0|2|1|0|0|0|0|3|2|3|2|1|1|4|1|1|2|1|0|guilt|2|3|3010787|No poder ayudar a mi amigo.|1|
302079|1|30|79|2|20|8|0|7|7|1|1|3|4|4|1|0|0|2|0|1|0|0|1|2|1|2|1|1|0|4|1|2|2|3|0|joy|4|4|3010791|Recibiendo una carta de un amigo que no escribió durante mucho tiempo.|1|
302079|1|30|79|2|20|8|0|7|7|1|2|3|3|1|0|0|0|0|0|0|0|0|0|1|2|2|2|1|2|4|2|2|2|0|0|fear|3|1|3010792|Quedarse en la casa de un pariente que fue destrozada antes.|1|
302079|1|30|79|2|20|8|0|7|7|1|3|4|4|4|0|1|0|1|0|0|1|0|1|1|1|2|2|3|0|1|0|2|2|0|2|anger|4|4|3010793|Siendo insultado en un autobús.|1|
302079|1|30|79|2|20|8|0|7|7|1|4|4|4|4|1|0|2|1|0|0|1|0|0|1|1|2|2|2|2|5|1|1|2|0|1|sadness|4|4|3010794|Insultado por mi madre.|1|
302079|1|30|79|2|20|8|0|7|7|1|5|3|4|4|0|0|0|0|0|0|0|0|0|2|3|2|2|1|2|2|1|2|2|2|0|disgust|4|4|3010795|Un pariente que no cumple su promesa.|1|
302079|1|30|79|2|20|8|0|7|7|1|6|4|4|4|0|1|0|0|0|0|0|0|0|3|1|2|2|3|2|2|2|2|2|2|1|shame|4|4|3010796|La primera vez que salía con un chico y otras personas se reían de nosotros.|1|
302079|1|30|79|2|20|8|0|7|7|1|7|4|3|1|0|0|0|0|0|0|0|0|1|2|2|2|2|1|2|4|1|1|1|0|0|guilt|3|1|3010797|Una amiga quería darme una sorpresa en mi habitación y pensé que ella estaba robando de la habitación.|1|
302080|1|30|80|2|24|8|0|7|5|8|1|1|4|3|0|0|1|2|0|1|0|0|0|1|1|2|2|1|4|4|1|2|2|3|0|joy|4|3|3010801|Que me pidan que salga alguien que me importa.|1|
302080|1|30|80|2|24|8|0|7|5|8|2|4|1|4|2|0|1|1|0|0|1|0|0|3|1|3|1|1|4|3|1|3|2|2|1|fear|1|4|3010802|Antes de un examen importante.|1|
302080|1|30|80|2|24|8|0|7|5|8|3|3|3|2|0|0|2|2|0|0|0|0|1|1|1|3|1|3|3|1|1|2|2|3|0|anger|3|2|3010803|A mis padres no les gusta mi amigo y me dijeron que me mantuviera alejado de él.|1|
302080|1|30|80|2|24|8|0|7|5|8|4|1|4|4|0|2|0|1|0|0|1|0|0|1|2|3|2|2|4|1|1|2|2|0|3|sadness|4|4|3010804|Mi amigo no tiene permitido ir a las clases de inglés.|1|
302080|1|30|80|2|24|8|0|7|5|8|5|2|4|4|2|1|0|1|0|0|0|0|2|3|2|3|2|1|4|5|3|1|2|3|1|disgust|4|4|3010805|Alumnos de posgrado hablando de chicas estupidas.|1|
302080|1|30|80|2|24|8|0|7|5|8|6|4|4|4|1|0|2|1|0|0|0|0|2|1|1|3|1|3|2|5|1|3|2|2|0|shame|4|4|3010806|Ctiticized por los profesores en público.|1|
302080|1|30|80|2|24|8|0|7|5|8|7|3|4|2|2|0|0|1|1|0|0|0|0|1|1|3|1|2|1|5|1|2|2|1|0|guilt|4|2|3010807|A mi amigo no le fue bien en el examen porque no le ayudé a él.|1|
331001|1|33|1|2|19|2|2|7|7|2|1|4|3|2|3|0|0|2|0|1|1|0|2|2|2|1|1|1|2|4|2|3|3|0|1|joy|3|2|3310011|Fui de picnic al parque rural. El hermoso escenario me hizo sentir relajado y desaparecieron todas las preocupaciones, por lo que valió la pena el picnic.|1|
331001|1|33|1|2|19|2|2|7|7|2|2|4|4|3|2|1|0|2|1|0|0|0|1|3|2|3|3|3|1|1|3|1|1|0|1|fear|4|3|3310012|Tengo miedo de mis resultados académicos ya que me enfrentaré a varios problemas. Tengo miedo de mis limitaciones y de los problemas ilimitados de aa y no sé cómo hacerles frente.|1|
